year,country,GDP growth (annual %),GDP per capita (constant 2015 US$),Gross fixed capital formation (% of GDP),Gross domestic savings (% of GDP),"Inflation, GDP deflator (annual %)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)",Population growth (annual %),"Industry (including construction), value added (% of GDP)","Agriculture, forestry, and fishing, value added (% of GDP)","Services, value added (% of GDP)","School enrollment, secondary (% gross)","Literacy rate, adult total (% of people ages 15 and above)","Access to electricity, rural (% of rural population)"
1969,GIB,,,,,,,,,2.09686973971021,,,,,,
1969,GIN,,,,,,,,,1.91785217785192,,,,,,
1969,GMB,2.43552288111326,558.54686424948,,-0.657704569606801,7.12847090828797,40.3928799149841,51.0917109458023,,2.82110339108075,8.34218916046759,32.1997874601488,59.4580233793836,,,
1969,GNB,,,,,,,,,0.593217694390572,,,,,,
1969,GNQ,,,,,,,,,1.14382115394422,,,,,,
1969,GRC,11.5636680387996,9814.49791560477,30.0377219286972,24.718572992527,3.18127466092196,7.66605978390214,14.9615442588097,,0.36542076251453,,,,,,
1969,GRD,,,,,,,,,0.128386726553951,,,,,,
1969,GRL,,,,,,,,,3.39783536418493,,,,,,
1969,GTM,4.73690901583991,2354.7114405248,13.4662477245102,11.7815035432846,1.69624052708328,17.803428809807,17.4303379637599,,2.6790504084151,19.0636247559534,27.2952388536341,53.6411363904125,,,
1969,GUM,,,,,,,,,2.15371523347388,,,,,,
1969,GUY,6.99438665753721,3057.0032625233,19.6550340954673,24.628961091055,1.4158336466819,59.2458884877657,55.4352186121139,,2.05849993552871,34.8776574408343,17.9302045728039,35.0180505415162,,,
1969,HKG,11.3432973521543,6363.75168314681,15.6196943972835,25.178782733961,5.58773905145753,94.9683593147091,86.1449812213819,,1.59656953543841,,,,,,
1969,HND,0.655438846570291,1432.03108888235,18.3008968337652,16.4820421794879,2.60516830495155,27.9790398219282,30.8682611625553,,2.93492176801875,20.0673637674129,32.7245484487613,38.4356258655969,,,
1969,HPC,4.54250130098497,809.681964709686,,,3.79167755182552,12.3627148413625,,,2.73264866087493,,,,,,
1969,HRV,,,,,,,,,0.590652659639334,,,,,,
1969,HTI,3.81194328486592,1583.57820985315,,,2.57197701133911,,,,1.86381767460696,,,,,,
1969,HUN,6.90000000000022,4561.34032414782,,,3.95224539084447,,,,0.417504517274341,,,,,,
1969,IBD,7.90476002993637,1285.94025564704,19.3438043130193,23.3190952051907,3.33336993784386,10.3128823604066,10.5305344598428,,2.34364677925696,38.0834111851429,27.5015674993431,48.1618763088261,,,
1969,IBT,8.04888833209756,1206.19535023757,18.3810723478825,23.8296788278315,3.4541955241058,10.6095810490825,11.1623018795664,,2.40920836548335,38.1693018476276,29.2050822374875,49.3427895221292,,,
1969,IDA,8.94709661998337,800.343584778812,,9.04167083607355,3.72685146292707,,,,2.71096433560834,,,,,,
1969,IDB,15.5912046123099,1060.44383091727,,,2.99689342172202,,,,2.75788349559392,,,,,,
1969,IDN,6.82229824913614,638.076485720282,11.6629874908021,5.84988962472406,21.3532019257833,9.0139808682855,14.8270787343635,,2.76421216767215,,,,,,
1969,IDX,4.34560769426527,698.431866368712,,,3.8643468368338,,,,2.69023807396209,,,,,,
1969,IMN,,,,,,,,,2.21202867691349,,,,,,
1969,IND,6.53970029928357,358.966799420621,16.1237046729693,11.2343577284149,3.34336433815,3.71384282048158,4.03093382296742,,2.11321172870178,21.4174846344817,41.5849235838776,34.3058526097493,,,
1969,IRL,5.86385507267593,12089.9471139118,,,9.11139075397966,,,,0.584796988242312,,,,,,
1969,IRN,15.516658908089,4726.09252157202,36.2899611131671,25.3318543022341,-2.18961228846885,18.0280846410763,21.0500585279117,,3.00176153959819,38.5389825608941,14.4973996185326,42.7906110199924,,,
1969,IRQ,3.24418646059578,1286.79354274415,,,0.574769646959481,,,,3.44401838442953,46.1366598398808,15.0251349841743,38.8382051759449,,,
1969,ISL,2.38961038961045,17044.2870368683,,,20.8561468613894,,,,0.929223668931563,,,,,,
1969,ISR,13.5657021560075,13945.1327057611,24.5517721335826,,1.59626266238079,,,,2.60578123867595,,,,,,
1969,ITA,6.09805999558604,15095.4127878086,,,4.0513166602358,,,,0.56605850865814,,,,,,
1969,JAM,5.57467387070459,4303.6370819599,31.7618615896041,28.4577415130452,4.10566063066081,36.7583358517175,43.4572378362043,,1.15819269270333,,,,,,
1969,JOR,,,,,,,,,7.07642737598949,18.7900641025641,12.5,60.5769230769231,,,
1969,JPN,12.4778945144972,14221.0523672392,,,4.43339870470074,,,,1.18881486689276,,,,,,
1969,KAZ,,,,,,,,,2.30528585048095,,,,,,
1969,KEN,7.9592244594956,906.636182608442,17.9898243256216,20.8121436114044,-0.179866673006771,29.5286550830373,28.0887011615628,,3.92315983423203,18.0435826053566,30.8975712777191,,,,
1969,KGZ,,,,,,,,,2.67821577184567,,,,,,
1969,KHM,,,,,,,,,2.10228802628673,,,,,,
1969,KIR,,,,,,,,,1.48542802229254,,,,,,
1969,KNA,,,,,,,,,-3.25704233206626,,,,,,
1969,KOR,14.5613666963927,1836.47870739596,26.6100239526371,17.8740904776969,14.0914355919656,10.611470149591,22.4522077100375,,2.26343403916519,24.5989063135536,27.4099516427894,39.3004022235278,,,
1969,KWT,,,17.1890798786653,53.690596562184,,63.4984833164813,28.9180990899899,,8.59663107825654,,,,,,
1969,LAC,6.90208015805894,4060.18905130711,,21.3581669980641,3.71900826681724,9.83456270069971,11.120302463655,,2.59861316388903,,,,,,
1969,LAO,,,,,,,,,2.35128433530066,,,,,,
1969,LBN,,,,,,,,,2.68992763796577,,,,,,
1969,LBR,7.28847299452673,2945.89004216618,,,3.35528912320706,,,,2.55580861053517,,,,,,
1969,LBY,13.0878908208299,15230.4046797114,,,0.606235009802575,,,,3.10137549132728,,,,,,
1969,LCA,,,,,,,,,1.18883278563869,,,,,,
1969,LCN,6.83460299437345,4235.0600313525,,21.2886889296851,3.59283694624261,12.5662922774723,13.6896695996772,,2.54929494774036,44.4159356222653,,,,,
1969,LDC,3.27668471897285,675.210594149909,,,5.10022041534319,,,,2.63415694470694,,,,,,
1969,LIE,,,,,,,,,1.18801941185437,,,,,,
1969,LKA,7.71681966188686,785.271601767386,19.4613082513895,12.6781274048739,1.2984852011726,18.3924754168448,24.617357845233,,2.33922777058424,23.2755748353997,29.3232354681488,47.4012219238991,,,
1969,LMY,8.15354763917586,1012.29871031301,17.6274999581542,24.312033718485,3.58935608902033,9.99538887499328,11.0029340306444,,2.54474431375,36.381656029572,31.554178381141,52.7482633508923,,,
1969,LSO,1.54753668338866,316.095837742896,10.3989813242784,-26.3157894736842,5.7232020251156,13.5823429541596,51.5704584040747,,3.63493368085685,11.3240662139219,42.1710526315789,38.6525891341256,,,
1969,LTE,9.94300925459963,1115.1137396723,19.5803590619523,20.3288458245971,,,,,2.37459801713342,47.0530925390294,31.4306429944928,,,,
1969,LTU,,,,,,,,,0.920478952952093,,,,,,
1969,LUX,9.97285794333038,35072.3830257911,,,5.29301380246514,,,,0.490087859971103,,,,,,
1969,LVA,,,,,,,,,0.838010969142035,,,,,,
1969,MAC,,,,,,,,,-1.02370355399617,,,,,,
1969,MAF,,,,,,,,,3.02765103117905,,,,,,
1969,MAR,8.36216535672018,1020.01104736328,13.1338275880729,13.7399209913956,3.008154311181,18.377617836463,18.832187888955,,2.65715346834029,27.6421884301099,19.3300503273987,,,,
1969,MCO,,,,,,,,,1.66712839714896,,,,,,
1969,MDA,,,,,,,,,1.48055361956796,,,,,,
1969,MDG,3.72122216809368,817.562921868275,,5.78103062595984,3.8643468368338,18.1092696591935,23.111547746232,,2.78682858615491,,21.4009527991833,54.4310348363777,,,
1969,MDV,,,,,,,,,2.96152589554649,,,,,,
1969,MEA,10.8687934130859,3722.47651356754,24.0463773816662,,1.01667233212719,,,,2.90467528856293,,12.730716294415,,,,
1969,MEX,3.41862002349839,5596.39687793608,19.1871674876847,20.1398275862069,6.96981159885812,7.54647783251231,9.27098522167488,,3.23014011303745,27.9119704433498,10.447684729064,57.0667733990148,,,
1969,MHL,,,,,,,,,7.01334284707085,,,,,,
1969,MIC,8.23679564171221,1042.26589021401,18.084874634925,23.5243605494136,3.26695055876648,9.94942959892215,10.8456612464002,,2.53473199484533,37.5205856069811,31.4794165942409,54.1354806736199,,,
1969,MKD,,,,,,,,,1.68957343629718,,,,,,
1969,MLI,0.230999419524821,337.144295249623,14.2839512253174,10.2125118447284,3.58935608902033,11.2036320725528,19.0122235469919,,1.54521383143118,10.0471685344441,56.7747981976955,21.2558936195476,,,
1969,MLT,,,,,,,,,-1.17609980275292,,,,,,
1969,MMR,3.29174112062336,135.702756195484,,,2.76225286235076,,,,2.26525162825306,,,,,,
1969,MNA,11.7844548892303,2368.0078701414,20.9201129779481,24.6068482780371,0.706272607229359,19.7302906336839,20.2766483732998,,2.82249985605966,30.3475534389597,16.7931839249917,37.1471752310185,,,
1969,MNE,,,,,,,,,-0.803441582144579,,,,,,
1969,MNG,,,,,,,,,2.59655212253032,,,,,,
1969,MNP,,,,,,,,,-4.68384971178868,,,,,,
1969,MOZ,,,,,,,,,2.18483330697775,,,,,,
1969,MRT,1.24853208914932,1692.50794532791,31.0582522495246,29.9740622790244,-1.53887462592715,30.7885103650548,16.2346129000115,,3.0471171782895,40.6290716614304,20.1203148280139,30.4860946573628,,,
1969,MUS,4.93297089035192,1569.53936870339,,,2.20818544376296,,,,1.73729768611086,,,,,,
1969,MWI,5.88235989261243,328.55292929851,,,,,,,2.46602432748585,,,,,,
1969,MYS,4.88853365256124,1791.13966548692,13.5942235692637,23.7921198074523,4.90596705134352,47.2187555714031,37.0208593332145,,2.26022307765599,29.2023408807274,33.1368791228383,,,,
1969,NAC,3.25318097934372,25069.5362919132,,,4.95848844957479,,,,1.01846405661634,,,,,,
1969,NAM,,,,,,,,,2.83528514336344,,,,,,
1969,NCL,15.7163133858644,,,,11.0013057010506,,,,3.30438711835275,,,,,,
1969,NER,-5.48594581331632,734.909221060399,,-0.892744416906343,8.44311238449514,9.3576559667712,16.4730389393358,,2.73469949171708,5.24452883712349,66.4193809104212,28.3360902524553,,,
1969,NGA,24.1973839456806,1480.04711892566,,,2.70630699368648,,,,2.21937460327587,,,,,,
1969,NIC,6.23770390833241,2441.32184648301,,,1.17181025802671,24.3859582232446,27.180180584536,,3.13859361349657,,,,,,
1969,NLD,6.429449077591,20510.8205773463,26.0748022761079,29.8712110194702,6.40997200954247,41.3888702902014,39.5940045721398,,1.15796910892603,32.9030473151265,5.63506417571136,53.5664060328257,,,
1969,NOR,4.50461145559143,26417.4081782725,,,4.19553762192982,,,,0.814728248605471,,,,,,
1969,NPL,4.46342160331348,339.099773054614,,,6.56383107945592,7.01314974343331,10.2191610547171,,2.16655114658881,10.3569193532488,66.4245468556612,21.2022532398529,,,
1969,NRU,,,,,,,,,3.92024790086294,,,,,,
1969,NZL,10.194671898837,21599.0711721513,,,0.925706681679401,,,,0.894787617931309,,,,,,
1969,OED,5.52372562491989,15691.9124752099,,,4.82678269131655,,,,1.15486752296083,,,,,,
1969,OMN,25.6661688006167,9884.06486534758,9.3,72.0,1.11297596026634,74.6,11.9,,2.5835527054861,77.2,16.1,21.5,,,
1969,OSS,,,,,,,,,1.54042467909083,,,,,,
1969,PAK,5.5078996342957,583.741428686659,13.7826791458076,11.4440494328762,2.33557140665688,6.92157005006167,10.5589010616944,,2.86375308045611,19.9400227333188,33.9500350673535,37.9743161866067,,,
1969,PAN,8.4413891734721,4328.31649576701,18.417313535833,30.2120591101802,1.20819233376371,57.4091891980853,59.8808144430997,,2.85772841234394,,,,,,
1969,PER,3.51445891251396,3377.29242666322,21.0826330066171,27.8037037652308,8.13843047635075,17.4651066535654,16.8216557285392,,2.79389280597849,28.2587424955593,16.001053632233,44.5166926674564,,,
1969,PHL,4.68947344100819,1334.73174875424,,,5.91110577625911,,,,2.82859562885522,33.6215619636187,26.7908574444179,39.5875805892846,,,
1969,PLW,,,,,,,,,0.710466588442652,,,,,,
1969,PNG,8.27345794779133,1874.00506195675,27.8139080917952,2.05201221130118,4.93753964402212,18.9150828586277,45.8959958943502,,2.32036587903627,18.4681099017106,41.812288424335,,,,
1969,POL,,,,,,,,,0.782340328898866,,,,,,
1969,PRE,11.3794964124821,1023.21072380748,,,3.8643468368338,,,,2.65661467770894,,,,,,
1969,PRI,9.37523403803715,10721.3194257597,24.6373887506445,13.4440782836774,3.46666562566797,,50.0212971058354,,0.826234252650182,31.7707983051987,3.49048355639249,62.5686551438115,,,
1969,PRK,,,,,,,,,2.76004262372826,,,,,,
1969,PRT,2.12074116169651,6967.11704577386,,,7.39719907550904,,,,-0.897396122779751,,,,,,
1969,PRY,4.70115140770775,1896.19771964484,15.4266474540967,11.411981224944,2.63979153751998,13.5776753741458,18.2015322500107,,2.27848872990814,19.1205969212332,32.5538926854322,40.7969412066826,,,
1969,PSE,,,,,,,,,,,,,,,
1969,PSS,,,,,,,,,2.25281668407244,,,,,,
1969,PST,5.57803974269892,16540.6329635749,,,4.51215488049756,,,,0.921742988238037,,,,,,
1969,PYF,-2.6859410147583,22989.2913438253,,,1.17915841249376,,,,3.47251979184259,,,,,,
1969,QAT,,,,,,,,,11.5915089532159,,,,,,
1969,ROU,,,,,,,,,1.05158168279261,,,,,,
1969,RUS,,,,,,,,,0.569238017722672,,,,,,
1969,RWA,11.0073701491935,321.172780966621,6.73025835177764,-0.0529946901918202,-1.28412967723341,7.67885329031493,14.3561174818424,,3.08391743372013,9.38632566351855,65.7906574761297,24.8230168603518,,,
1969,SAS,5.77722304493065,391.672537116918,15.3440945550491,10.3167861601467,3.34336433815,5.02997397019666,6.41144612352517,,2.28210465748919,19.8588992617472,42.3952287414294,35.0475157743315,,,
1969,SAU,6.03788654154387,25084.2864987182,14.6865158432532,47.6988917378052,1.01667233212719,48.1901842323447,24.9425757933987,,4.01267297722994,61.1116633640641,4.91925111223376,,,,
1969,SDN,1.38935048833054,727.628051757813,,13.5861961759677,8.60746021480871,15.7002953520908,15.4049432613089,,3.42958502252999,13.5706513290844,34.5095600808332,,,,
1969,SEN,-6.55414292250094,987.490527976809,8.16925840126087,10.6597459649949,6.86677567883129,14.6986392109191,24.2320381386269,,2.98262882904199,17.8495960060361,23.0716290939863,,,,
1969,SGP,13.8338251160131,6237.25093664419,26.0897801743648,20.803731328597,2.27723055956248,132.125637140102,141.572038651526,,1.50452955145281,24.6688839470214,2.81227244996359,67.301674768268,,,
1969,SLB,,,,,,,,,2.46169527517518,,,,,,
1969,SLE,8.5254467948848,938.060006447801,,21.8674300814798,14.1650840822582,27.629743815606,25.1926888350584,,1.89021267545548,26.2497247302356,26.7635616237246,37.4220069000954,,,
1969,SLV,3.48541881377602,2847.56496825494,11.8620163903183,10.5050505050505,0.425428249230862,23.1865828092243,25.7937869258624,,2.71260789563093,25.0200114351058,36.2492853058891,38.7307032590051,,,
1969,SMR,,,,,,,,,0.919559521187151,,,,,,
1969,SOM,-1.69956971733315,274.575454674311,,4.69111277519988,6.5223846924134,15.9897338019044,23.6511898055583,,2.6275910461738,13.1965432077543,53.7467722467717,,,,
1969,SRB,,,,,,,,,1.6370665019584,,,,,,
1969,SSA,9.02870577723679,1294.53540393781,,26.5395965454539,4.83856099574945,19.5581171019867,,,2.69676551655257,,,,,,
1969,SSD,,,,,,,,,1.31614277847943,,,,,,
1969,SSF,9.02308156424976,1294.94759067389,,26.5583103579282,4.5398067822355,19.5350293785918,,,2.69671243984446,,,,,,
1969,SST,,,,,,,,,1.73303367622421,,,,,,
1969,STP,,,,,,,,,1.74749886005561,,,,,,
1969,SUR,4.49999999500439,5840.34086091936,,,2.94961654585006,,,,3.40701705717174,45.3880223377624,6.91315232043135,36.4529173887926,,,
1969,SVK,,,,,,,,,0.770721176320319,,,,,,
1969,SVN,,,,,,,,,0.545750560338995,,,,,,
1969,SWE,5.00907517517541,23342.7425016141,29.0978894242762,28.5977181480617,3.41821097256178,20.8686429404863,20.8907881463634,,0.702745811085643,,,,,,
1969,SWZ,,,,,,,,,2.5272775036418,27.4900398406374,29.0836653386454,32.8021248339973,,,
1969,SXM,,,,,,,,,7.83069363594834,,,,,,
1969,SYC,0.0,3698.74352837889,,,2.35162374020157,,,,2.37887912354064,,,,,,
1969,SYR,18.7679152118321,679.257950875701,15.9720176024474,11.8847526771163,-3.17530683126216,17.1102938333005,21.6902412446382,,3.23255868046689,,,,,,
1969,TCA,,,,,,,,,-0.0707463771990594,,,,,,
1969,TCD,6.88131022379213,504.476373164192,,23.1576948610451,2.06733982748017,13.2067876155599,17.6988744157762,,2.01635084091658,12.8174106656185,38.3886139229187,42.7655110653693,,,
1969,TEA,11.3845160873323,366.40668276227,18.7288177136793,26.5145520905042,,5.93808576655618,6.41212308734858,,2.73762336732342,38.9712890034862,42.4334588284772,48.51282110769,,,
1969,TEC,,,,,,,,,1.15359850142494,,,,,,
1969,TGO,10.8308683441436,752.502896802327,,14.9425287355386,4.83856099574945,28.4482758623409,26.7241379310433,,3.98579038666217,21.264367816624,42.9597543106358,30.1724295980578,,,
1969,THA,6.55065988587748,894.636115562961,22.0977573852448,27.7898655301558,3.33336993784386,16.0616961458749,20.0606046686028,,2.81628791708856,24.9366318766508,28.6847176406452,,,,
1969,TJK,,,,,,,,,3.26598144594205,,,,,,
1969,TKM,,,,,,,,,2.65073632034238,,,,,,
1969,TLA,6.75717194518266,4190.45507557885,,21.5588042653222,3.33431240633365,11.0189452394044,11.2885729885036,,2.58830935116228,45.9801540407929,,,,,
1969,TLS,,,,,,,,,1.7602992892316,,,,,,
1969,TMN,11.7844548892303,2350.47923164531,20.8036089465867,24.9359817459415,0.706272607229359,19.8152122571365,19.9744369955364,,2.82249985605966,30.3008421146461,16.7965582122011,37.0476304503905,,,
1969,TON,,,,,,,,,1.86563942027497,,,,,,
1969,TSA,5.77722304493065,391.672537116918,15.3440945550491,10.3167861601468,3.34336433815,5.02997397019666,6.41144612352517,,2.28210465748919,19.8588992617472,42.3952287414294,35.0475157743315,,,
1969,TSS,9.02308156424974,1294.94759067389,,26.5583103579283,4.5398067822355,19.5350293785918,,,2.69671243984446,,,,,,
1969,TTO,2.73068461003507,5690.20549050177,,,-0.0542716259356126,,,,1.2001916636422,41.8313655030801,6.76976386036961,53.8629363449692,,,
1969,TUN,4.74781540363225,1162.96415201392,21.6331955109273,31.9108092144123,1.3807636599136,22.1352628470171,12.6698168930892,,2.52523485444931,21.4707619610159,15.9184878913172,48.8481984642646,,,
1969,TUR,4.0811456208947,3149.65940426992,11.9292237442922,38.9840182648402,6.87631710287759,3.5958904109589,4.73744292237443,,2.44983723776896,22.0890410958904,40.8675799086758,34.4178082191781,,,
1969,TUV,,,,,,,,,0.124389176411777,,,,,,
1969,TZA,3.26163984438857,1058.02795410156,,,1.7240539879611,,,,3.39068946964228,,,,,,
1969,UGA,,,12.4595663112496,15.2030669701689,,21.5286929435725,20.3426380735594,,3.10544035923079,12.8069965256979,45.3695938660597,31.4244638792381,,,
1969,UKR,,,,,,,,,0.773438524216021,,,,,,
1969,URY,5.8647406331108,6778.45463653142,0.0,16.2341581170791,27.0802271887489,13.3977066988533,12.130356065178,,0.700652942836779,,,,,,
1969,USA,3.09999999999999,25471.6161786519,,,4.95848844957479,,,,0.977242811872469,,,,,,
1969,UZB,,,,,,,,,3.30754425931884,,,,,,
1969,VCT,2.86084490854772,1763.78570808684,,,5.45223060439693,,,,0.988479406662574,,,,,,
1969,VEN,0.706036796156042,,27.7032603763801,23.8947345677679,1.77946177900697,24.4625456431087,19.8625845342782,,3.15375291477192,41.9456387874598,7.09072445606378,60.5220059201003,,,
1969,VGB,,,,,,,,,5.75348861752218,,,,,,
1969,VIR,,,,,,,,,7.93519567999014,,,,,,
1969,VNM,,,,,,,,,2.11044129709734,,,,,,
1969,VUT,,,,,,,,,2.95776669648824,,,,,,
1969,WSM,,,,,,,,,1.61387334521042,,,,,,
1969,XKX,,,,,,,,,1.41084449434999,,,,,,
1969,YEM,,,,,,,,,2.73243842698284,,,,,,
1969,ZAF,4.71590286722241,5029.64691362757,20.2544529262087,32.7226463104326,7.38669605401651,20.0436205016358,19.5783351508542,,3.08861143644416,33.776808433297,6.66666666666667,54.5983278807706,,,
1969,ZMB,-0.436915823088214,1224.90387889791,,,22.9462097862278,,,,3.18380109399261,62.405523255814,9.66569767441861,,,,
1969,ZWE,12.4282358363658,1283.24326215818,13.0376977375499,16.8915447768042,5.08033311276152,,,,3.16819354991886,28.3608261058303,19.5367811465317,47.6560796265993,,,
1970,ABW,,,,,,,,,-0.172878468846149,,,,,,
1970,AFE,1.13178963932054,1366.13765880983,,,4.9375235930307,,,1.03251015235816,2.93063105666111,,,,17.0703792572021,,
1970,AFG,,,,,,,,,2.4452057451213,,,,8.88566017150879,,
1970,AFW,17.5084805084985,1358.78593910461,,,3.35065176133496,,,1.78380413740293,2.41856530395607,,,,7.9891300201416,,
1970,AGO,,,,,,,,,1.53411018165866,,,,,,
1970,ALB,,,,,,,,,2.55085117829323,,,,,,
1970,AND,,43005.5424060499,,,,,,,7.38423172840341,,,,,,
1970,ARB,22.7553885195642,3319.01249413509,18.1313216733782,18.5180250779512,3.91033373750788,,,1.20710216105069,2.91836826802687,,15.5172425215346,,25.6307506561279,,
1970,ARE,,49105.8468168729,,,,,,1.13413277328363,17.8642930456826,,,,,,
1970,ARG,3.04564331917115,9244.12251785153,24.4400952475051,25.305777994677,6.46787463920629,5.601566676004,4.73587740491927,0.28422429708083,1.56001941277121,42.278789634459,9.6375609641048,48.0836525009197,44.7096214294434,,
1970,ARM,,,,,,,,,2.10646765279109,,,,,,
1970,ASM,,,,,,,,,2.43827738196638,,,,,,
1970,ATG,,,,,,,,,1.10482864729335,,,,,,
1970,AUS,7.17569474653776,26829.7630995603,31.4691378095703,32.7534818186745,5.13233864241059,12.9545331382431,13.1983959247819,2.16074620221894,1.97018887868806,,,,84.050537109375,,
1970,AUT,7.12287550213442,18001.7830030928,27.6318712690333,30.9351229992065,4.74209753751786,27.4994677453694,27.5766515792064,0.735659453118736,0.349218946276921,,,,,,
1970,AZE,,,,,,,,,2.12506836635144,,,,,,
1970,BDI,21.3256707328654,347.474495973999,3.99687369050478,3.59855172770974,5.18451180666659,10.68877683141,11.6210197230579,0.0411976025759095,2.17164614791111,9.40435329180615,65.3313935147911,17.76016874538,,,
1970,BEL,6.35267211404241,17951.3224412717,26.9221955070836,32.0303887974049,4.54619573897246,44.9562764917152,42.7710254837046,1.17575711437835,0.0986136915027669,,,,,,
1970,BEN,2.09775758051059,720.605098639345,,2.30763527755248,5.04704693755775,15.1765798315404,24.4613236152013,2.00822645391888,2.2046719973742,11.7037494114915,36.3278523843779,51.9683982041306,,,
1970,BFA,0.117019610679606,277.184105813715,,6.60223296041296,1.78342721857652,5.45524023286333,16.1417701889841,0.0872592223192629,1.74638619911466,22.2505701596598,30.5118697875711,44.5465648744565,,,
1970,BGD,5.61985229282153,476.495758008963,,7.15028576904958,0.510309048628059,8.31311289260521,12.5074840612315,,2.5886620743881,8.72908283074018,54.5614999911132,36.7094171781466,,,
1970,BGR,,,,,,,,,0.654727362472727,,,,,,
1970,BHR,,17423.5246702283,,,,,,,1.04633867484704,,,,,,
1970,BHS,-5.64964950396579,25956.473942416,,,6.14534565612223,,,14.8878591102873,3.85817200255742,,,,,,
1970,BIH,,,,,,,,,0.944806477318341,,,,,,
1970,BLR,,,,,,,,,0.885501942137846,,,,,,
1970,BLZ,4.80769339437559,1945.04198293153,,,7.36964236602419,,,13.2921148856389,2.25827937071612,,,,,,
1970,BMU,6.31229233824516,60471.255277804,,,6.26951942625101,,,,1.58177908807863,,,,,,
1970,BOL,5.23102930423347,1758.01016086624,14.8319814600232,16.6114881642112,3.96056114383558,24.5985763946367,24.3585499089555,1.96298625062076,2.24233424303461,30.9965237543453,19.508359543122,44.3138553219666,27.3960800170898,,
1970,BRA,10.4,3595.9508629887,18.8338225143308,20.1218371997876,16.2551115402188,7.02942560498826,7.44974776115019,0.925399503632341,2.47317174130758,0.0,0.0,0.0,25.954610824585,,
1970,BRB,9.5094029913739,12915.4547220798,,,7.34403675118362,,,6.5390089166582,-0.0228534314218928,,,,,99.0,
1970,BRN,,,,,,,,47.76106286027,2.77003576556272,,,,50.0091094970703,,
1970,BTN,,409.399510072882,,,,,,,3.40012513918434,,,,2.47616004943848,,
1970,BWA,17.120267669479,785.474884442778,34.5177664974619,9.06453952139231,5.97859338189495,24.6555474981871,60.9137055837564,,0.555122879609001,27.5562001450326,32.994923857868,39.4488759970993,8.30177974700928,,
1970,CAF,2.33288087679347,565.812174200598,,8.35982049150564,4.49087969968032,31.9384978942048,41.5623499086838,0.634562965663858,2.21699985501069,,,,,,
1970,CAN,2.91871324193951,21428.9091562301,21.8616853942217,22.798278367859,4.72201383000848,21.844322792896,19.6479537251949,2.07174385752131,1.39783160033129,,,,,,
1970,CEB,,,,,,,,,0.535377793562162,,,,79.9530715942383,,
1970,CHE,6.37740651942093,53989.1606711979,35.4260040378517,38.0565436086867,4.71275554296899,41.3143907785012,41.5668722281072,,0.722403830625566,,,,,,
1970,CHI,,,,,,,,,1.01824160529215,,,,,,
1970,CHL,1.82896697019414,4123.05540025323,15.7006893422013,17.0986722235528,40.5757859262539,14.3558049129571,13.9693088057188,0.134840861731084,1.69076199798083,41.3576919011746,6.78134887658263,50.4821322772922,44.7314910888672,,
1970,CHN,19.2999999967024,283.585356324124,24.1402579549941,36.101426937755,-2.61457045011514,2.45589124183007,2.3774269517919,,2.76167556645304,40.2728429179278,34.7984383910164,24.9287186910558,25.7861003875732,,
1970,CIV,10.3750318437426,2340.31065205636,20.6562282453632,29.1573451997213,2.99084831038685,35.7693255143477,29.1076311816303,2.10926573621347,4.13771557355301,18.4936584285771,31.8667651389485,49.6395764324744,,,
1970,CMR,3.09206823386914,916.710625779195,,17.5675669933919,7.88400335930839,26.2099316759183,24.6700209651359,1.38983354996869,2.61269347996024,18.6360824007095,31.3639201762862,49.9999974230043,,,
1970,COD,-0.245056575086281,1282.64331582123,,,-2.83694889969371,,,0.131824831214101,2.85600503123147,,,,,,
1970,COG,6.35847018696658,1353.23817407044,,1.1842025,3.71045521228307,34.7368289473684,57.7631447368421,1.85481048823643,3.0110270134921,23.9473684210526,17.8947368421053,58.1578947368421,,,
1970,COL,6.20779696127698,2421.22502270787,18.0156362979031,18.948089901181,11.8858042457372,13.2705169920463,14.5547119787901,0.597358248972266,2.52954072159871,27.6399433598457,25.087370450711,47.5438358640636,24.5422592163086,,
1970,COM,,,,,,,,,2.98617741930706,,,,,,
1970,CPV,,,,,,,,,3.04608189542175,,,,,,
1970,CRI,7.50313434335064,4665.11649140095,19.4620283381724,13.7926251449958,7.31747346139713,27.835084001382,34.5788959944485,2.67508155318665,2.7383144015176,24.0968663988617,22.5197340032105,53.2730493761376,27.6502208709717,,
1970,CSS,1.33036988086847,6785.63125995888,,,4.61760513906856,,,7.85699959490585,1.81272434379214,,8.96488208270428,,51.9383811950684,,
1970,CUB,,2620.08770849073,25.4230770771121,13.7371032086884,,32.6253592742195,44.1811786857318,,1.8037399613089,16.9356265474692,12.1213572754158,,,,
1970,CUW,,,,,,,,,1.50218612026628,,,,,,
1970,CYM,,,,,,,,,3.40425484575815,,,,,,
1970,CYP,,,,,,,,,0.971112715802076,,,,,,
1970,CZE,,,,,,,,,-0.38987323824066,,,,,,
1970,DEU,5.10314454468531,18053.2877662512,29.2519852284734,28.5368849980659,7.63243443776081,15.0652897094797,16.5251634425266,,0.332661392813347,,,,,,
1970,DJI,,,,,,,,,6.47116605154322,,,,,,
1970,DMA,,,,,,,,,1.42356359690716,,,,,,
