mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bagging_freq,param_model__colsample_bytree,param_model__feature_fraction,param_model__learning_rate,param_model__max_depth,param_model__min_child_samples,param_model__min_data_in_leaf,param_model__min_gain_to_split,param_model__n_estimators,param_model__num_leaves,param_model__reg_alpha,param_model__reg_lambda,param_model__subsample,param_model__subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.520345783233642,0.7717006992568695,0.019740819931030273,0.0048413569193910344,10,0.7425191352307899,0.9720485324637261,0.025233199982877236,12,66,22,0.4303652916281717,458,217,0.5107473025775657,0.417411003148779,0.6888431241882921,5,"{'model__bagging_freq': 10, 'model__colsample_bytree': np.float64(0.7425191352307899), 'model__feature_fraction': np.float64(0.9720485324637261), 'model__learning_rate': np.float64(0.025233199982877236), 'model__max_depth': 12, 'model__min_child_samples': 66, 'model__min_data_in_leaf': 22, 'model__min_gain_to_split': np.float64(0.4303652916281717), 'model__n_estimators': 458, 'model__num_leaves': 217, 'model__reg_alpha': np.float64(0.5107473025775657), 'model__reg_lambda': np.float64(0.417411003148779), 'model__subsample': np.float64(0.6888431241882921), 'model__subsample_freq': 5}",-5.002863199949499,-5.919176301306705,-5.9229118107044565,-4.990305960259868,-5.370376822185253,-5.441126818881156,0.41496218966867116,23,-4.888258658688309,-4.47176053920379,-4.846145568901712,-4.885312983398098,-4.624963802001173,-4.743288310438617,0.16702996441845025
3.1864444255828857,0.49684862546344155,0.03395590782165527,0.02923327124109053,1,0.7350460685614512,0.9828729111737557,0.030019946952402964,9,56,21,0.12589114791268208,485,132,0.1480869299533999,0.9977404850489419,0.706712405710114,1,"{'model__bagging_freq': 1, 'model__colsample_bytree': np.float64(0.7350460685614512), 'model__feature_fraction': np.float64(0.9828729111737557), 'model__learning_rate': np.float64(0.030019946952402964), 'model__max_depth': 9, 'model__min_child_samples': 56, 'model__min_data_in_leaf': 21, 'model__min_gain_to_split': np.float64(0.12589114791268208), 'model__n_estimators': 485, 'model__num_leaves': 132, 'model__reg_alpha': np.float64(0.1480869299533999), 'model__reg_lambda': np.float64(0.9977404850489419), 'model__subsample': np.float64(0.706712405710114), 'model__subsample_freq': 1}",-4.986671930324557,-5.932110194446123,-5.936847925742251,-5.004138275941193,-5.397210447557974,-5.4513957548024194,0.42087853727838437,28,-4.8243981789031345,-4.6514327112666995,-4.862801184278045,-4.695944611267922,-4.661716952885459,-4.7392587277202525,0.08730831966626333
8.959888219833374,1.305298905293027,0.030161094665527344,0.015753131192184786,1,0.7644148053272926,0.7099152198701645,0.03233791944457942,-1,23,11,0.2654672916585682,829,179,0.552893089071328,0.5926967238793935,0.632341330533086,10,"{'model__bagging_freq': 1, 'model__colsample_bytree': np.float64(0.7644148053272926), 'model__feature_fraction': np.float64(0.7099152198701645), 'model__learning_rate': np.float64(0.03233791944457942), 'model__max_depth': -1, 'model__min_child_samples': 23, 'model__min_data_in_leaf': 11, 'model__min_gain_to_split': np.float64(0.2654672916585682), 'model__n_estimators': 829, 'model__num_leaves': 179, 'model__reg_alpha': np.float64(0.552893089071328), 'model__reg_lambda': np.float64(0.5926967238793935), 'model__subsample': np.float64(0.632341330533086), 'model__subsample_freq': 10}",-4.827577774107246,-5.912111911961742,-5.867501997025795,-4.930201101493683,-5.307258194934736,-5.368930195904641,0.4545259763982967,3,-4.1049895215987755,-3.9953146660889756,-4.415953533932368,-4.207380756443815,-3.873810486641486,-4.119489792941083,0.1852585289424348
0.6944210529327393,0.1192208318746273,0.015758180618286134,0.01878512242278782,5,0.6968639753109703,0.9409419269139687,0.04950978760714172,3,74,31,0.26788734203737924,851,163,0.835302495589238,0.32078006497173583,0.6746074041599417,0,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.6968639753109703), 'model__feature_fraction': np.float64(0.9409419269139687), 'model__learning_rate': np.float64(0.04950978760714172), 'model__max_depth': 3, 'model__min_child_samples': 74, 'model__min_data_in_leaf': 31, 'model__min_gain_to_split': np.float64(0.26788734203737924), 'model__n_estimators': 851, 'model__num_leaves': 163, 'model__reg_alpha': np.float64(0.835302495589238), 'model__reg_lambda': np.float64(0.32078006497173583), 'model__subsample': np.float64(0.6746074041599417), 'model__subsample_freq': 0}",-5.179661040854933,-6.140041147016565,-6.089272128718558,-5.223027653143238,-5.533748780636737,-5.633150150074006,0.4119998080337133,98,-5.430597955755667,-5.283359073036715,-5.39422172229588,-5.571526567889998,-5.351720486675797,-5.4062851611308105,0.09605153604107391
3.343528652191162,0.6997015002378126,0.01754312515258789,0.006894110385635037,5,0.8363571772752967,0.9032693085526846,0.01058040360169664,4,23,29,0.32258639520472493,919,147,0.5177513505274801,0.837710105907328,0.8702760468157122,0,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.8363571772752967), 'model__feature_fraction': np.float64(0.9032693085526846), 'model__learning_rate': np.float64(0.01058040360169664), 'model__max_depth': 4, 'model__min_child_samples': 23, 'model__min_data_in_leaf': 29, 'model__min_gain_to_split': np.float64(0.32258639520472493), 'model__n_estimators': 919, 'model__num_leaves': 147, 'model__reg_alpha': np.float64(0.5177513505274801), 'model__reg_lambda': np.float64(0.837710105907328), 'model__subsample': np.float64(0.8702760468157122), 'model__subsample_freq': 0}",-5.152716677029121,-6.03510678027417,-6.038609984666234,-5.144161768629359,-5.4770545801623065,-5.569529958152239,0.40000523798682924,85,-5.3669874361000325,-5.089371689122924,-5.235593079987605,-5.378484634536818,-5.095835472545248,-5.233254462458525,0.12535390819943926
0.8604388236999512,0.1846905010233018,0.012681198120117188,0.005972159393587317,0,0.6836286482950855,0.8624343921482697,0.10660017679797043,8,20,35,0.4910841716647178,671,21,0.9962536997579243,0.9654193512887936,0.8233173814428391,10,"{'model__bagging_freq': 0, 'model__colsample_bytree': np.float64(0.6836286482950855), 'model__feature_fraction': np.float64(0.8624343921482697), 'model__learning_rate': np.float64(0.10660017679797043), 'model__max_depth': 8, 'model__min_child_samples': 20, 'model__min_data_in_leaf': 35, 'model__min_gain_to_split': np.float64(0.4910841716647178), 'model__n_estimators': 671, 'model__num_leaves': 21, 'model__reg_alpha': np.float64(0.9962536997579243), 'model__reg_lambda': np.float64(0.9654193512887936), 'model__subsample': np.float64(0.8233173814428391), 'model__subsample_freq': 10}",-5.030868870062298,-6.00367419377107,-6.043051582173907,-5.080561597227392,-5.4051589607262125,-5.512663040792175,0.4365314112156403,62,-4.994285389862074,-4.766614789328221,-5.135429393359055,-5.104596036247537,-4.744286463869628,-4.949042414533302,0.16503866194983366
0.6083596229553223,0.14858629992098496,0.008515405654907226,0.0031787358085222698,5,0.6754828433365517,0.7836614057776545,0.10827132124865754,4,24,33,0.20225406356109504,772,135,0.08413996499504883,0.16162871409461377,0.9594216754108317,10,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.6754828433365517), 'model__feature_fraction': np.float64(0.7836614057776545), 'model__learning_rate': np.float64(0.10827132124865754), 'model__max_depth': 4, 'model__min_child_samples': 24, 'model__min_data_in_leaf': 33, 'model__min_gain_to_split': np.float64(0.20225406356109504), 'model__n_estimators': 772, 'model__num_leaves': 135, 'model__reg_alpha': np.float64(0.08413996499504883), 'model__reg_lambda': np.float64(0.16162871409461377), 'model__subsample': np.float64(0.9594216754108317), 'model__subsample_freq': 10}",-5.05340216711646,-6.04578045632754,-6.059845659262129,-5.112560155534243,-5.4780866833005994,-5.549935024308195,0.4356318138761534,80,-5.122804505320547,-5.055122241862221,-5.261699235421571,-5.131069341594732,-4.996069802245097,-5.113353025288833,0.0889448986114333
2.0641546726226805,0.23291150568287972,0.010124635696411134,0.0023228086042039573,1,0.6036788206466518,0.7304414628598096,0.09551521678079945,14,22,27,0.2428068767931133,262,227,0.9944574626108207,0.17592525267734538,0.6072301454462083,1,"{'model__bagging_freq': 1, 'model__colsample_bytree': np.float64(0.6036788206466518), 'model__feature_fraction': np.float64(0.7304414628598096), 'model__learning_rate': np.float64(0.09551521678079945), 'model__max_depth': 14, 'model__min_child_samples': 22, 'model__min_data_in_leaf': 27, 'model__min_gain_to_split': np.float64(0.2428068767931133), 'model__n_estimators': 262, 'model__num_leaves': 227, 'model__reg_alpha': np.float64(0.9944574626108207), 'model__reg_lambda': np.float64(0.17592525267734538), 'model__subsample': np.float64(0.6072301454462083), 'model__subsample_freq': 1}",-4.934456035674713,-5.9858379591300395,-5.880222709378177,-4.9661368324162725,-5.347343660332872,-5.422799439386415,0.44248435312248563,12,-4.579369164033335,-4.537058460881082,-4.6817692398016755,-4.82207401731279,-4.372776930951154,-4.598609562596008,0.1496736469854539
0.6308412075042724,0.11410726729513306,0.006382942199707031,0.0025867543799121435,0,0.6715290836885315,0.8099406353748579,0.12566956064552018,4,21,42,0.27127011527744965,982,41,0.24398964337908358,0.9730105547524456,0.7572390898667042,1,"{'model__bagging_freq': 0, 'model__colsample_bytree': np.float64(0.6715290836885315), 'model__feature_fraction': np.float64(0.8099406353748579), 'model__learning_rate': np.float64(0.12566956064552018), 'model__max_depth': 4, 'model__min_child_samples': 21, 'model__min_data_in_leaf': 42, 'model__min_gain_to_split': np.float64(0.27127011527744965), 'model__n_estimators': 982, 'model__num_leaves': 41, 'model__reg_alpha': np.float64(0.24398964337908358), 'model__reg_lambda': np.float64(0.9730105547524456), 'model__subsample': np.float64(0.7572390898667042), 'model__subsample_freq': 1}",-5.020534790301735,-5.98079551938243,-6.084458280279831,-5.147426208423866,-5.4808705747339665,-5.542817074624366,0.428520805603956,76,-5.027183299985315,-4.900095280497352,-5.32966092517067,-5.299883850980017,-4.996796714789061,-5.110724014284483,0.17206845078617544
2.225071573257446,0.4715310522782065,0.024235010147094727,0.019343285121829503,10,0.8524554503989051,0.9384433910624945,0.05526573288655769,13,68,42,0.09762149389902225,928,166,0.5720041992091831,0.768554014306309,0.6174415087017735,10,"{'model__bagging_freq': 10, 'model__colsample_bytree': np.float64(0.8524554503989051), 'model__feature_fraction': np.float64(0.9384433910624945), 'model__learning_rate': np.float64(0.05526573288655769), 'model__max_depth': 13, 'model__min_child_samples': 68, 'model__min_data_in_leaf': 42, 'model__min_gain_to_split': np.float64(0.09762149389902225), 'model__n_estimators': 928, 'model__num_leaves': 166, 'model__reg_alpha': np.float64(0.5720041992091831), 'model__reg_lambda': np.float64(0.768554014306309), 'model__subsample': np.float64(0.6174415087017735), 'model__subsample_freq': 10}",-4.975837630766257,-6.007127335237411,-5.997317477825028,-5.01979198071917,-5.420354136611915,-5.484085712231956,0.4505387618788434,44,-4.952071358221877,-4.641562560811889,-5.064264693922227,-4.7520960656474625,-4.844585303189702,-4.850915996358632,0.14790834414782025
0.9052588939666748,0.056565642941203,0.0061076641082763675,0.001524527171548299,10,0.7879778055963772,0.7838681025390275,0.20184955612048175,13,41,33,0.16537515233525685,401,200,0.5722924691708383,0.9803315837160457,0.6301385024024513,0,"{'model__bagging_freq': 10, 'model__colsample_bytree': np.float64(0.7879778055963772), 'model__feature_fraction': np.float64(0.7838681025390275), 'model__learning_rate': np.float64(0.20184955612048175), 'model__max_depth': 13, 'model__min_child_samples': 41, 'model__min_data_in_leaf': 33, 'model__min_gain_to_split': np.float64(0.16537515233525685), 'model__n_estimators': 401, 'model__num_leaves': 200, 'model__reg_alpha': np.float64(0.5722924691708383), 'model__reg_lambda': np.float64(0.9803315837160457), 'model__subsample': np.float64(0.6301385024024513), 'model__subsample_freq': 0}",-5.0719035466136555,-6.124376655813677,-6.0944548569605,-5.070375729677729,-5.513971905324906,-5.575016538878093,0.4654297328175489,88,-5.024475730307801,-4.778591231959286,-5.0394198542824045,-5.142946823318674,-4.935604761754126,-4.984207680324458,0.12207242362878146
0.9889421939849854,0.1890060517820282,0.007766532897949219,0.0019415170962532552,0,0.6763644124601385,0.780542457067047,0.05209754000010509,3,29,40,0.4221065703631557,422,193,0.09717649377076854,0.6150072266991697,0.9960215400417053,1,"{'model__bagging_freq': 0, 'model__colsample_bytree': np.float64(0.6763644124601385), 'model__feature_fraction': np.float64(0.780542457067047), 'model__learning_rate': np.float64(0.05209754000010509), 'model__max_depth': 3, 'model__min_child_samples': 29, 'model__min_data_in_leaf': 40, 'model__min_gain_to_split': np.float64(0.4221065703631557), 'model__n_estimators': 422, 'model__num_leaves': 193, 'model__reg_alpha': np.float64(0.09717649377076854), 'model__reg_lambda': np.float64(0.6150072266991697), 'model__subsample': np.float64(0.9960215400417053), 'model__subsample_freq': 1}",-5.073890745206246,-6.061876303351775,-6.037032206702297,-5.132917209787168,-5.5042510828637345,-5.561993509582243,0.42455377486227025,84,-5.229982319918506,-5.1358709695747615,-5.313463680370183,-5.289242227419082,-5.200297670411185,-5.233771373538743,0.06347789256591606
0.9427746295928955,0.1285171673410924,0.009310388565063476,0.003346745899816707,5,0.8073318609454947,0.9632119215783865,0.1242238743562571,-1,13,48,0.14679592213224668,858,45,0.8101133946791808,0.8670723185801037,0.9652962210225885,1,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.8073318609454947), 'model__feature_fraction': np.float64(0.9632119215783865), 'model__learning_rate': np.float64(0.1242238743562571), 'model__max_depth': -1, 'model__min_child_samples': 13, 'model__min_data_in_leaf': 48, 'model__min_gain_to_split': np.float64(0.14679592213224668), 'model__n_estimators': 858, 'model__num_leaves': 45, 'model__reg_alpha': np.float64(0.8101133946791808), 'model__reg_lambda': np.float64(0.8670723185801037), 'model__subsample': np.float64(0.9652962210225885), 'model__subsample_freq': 1}",-5.014427132159175,-5.936019473592305,-5.987184681065745,-4.983374066091819,-5.453473807962536,-5.474895832174316,0.43108209211724696,38,-4.868564080241577,-4.623768259273272,-4.9909655450035535,-4.95774453078004,-4.982485057081125,-4.884705494475914,0.13750311123339837
1.7365290641784668,0.43074056296249297,0.010550975799560547,0.0072473749011764035,5,0.8006065178748798,0.9394885536900325,0.09121694794358041,13,91,24,0.187791476319972,933,234,0.6720261352951994,0.32815266747473193,0.6620166466910976,1,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.8006065178748798), 'model__feature_fraction': np.float64(0.9394885536900325), 'model__learning_rate': np.float64(0.09121694794358041), 'model__max_depth': 13, 'model__min_child_samples': 91, 'model__min_data_in_leaf': 24, 'model__min_gain_to_split': np.float64(0.187791476319972), 'model__n_estimators': 933, 'model__num_leaves': 234, 'model__reg_alpha': np.float64(0.6720261352951994), 'model__reg_lambda': np.float64(0.32815266747473193), 'model__subsample': np.float64(0.6620166466910976), 'model__subsample_freq': 1}",-5.025048122172001,-5.928684570658782,-6.0141334053293996,-5.0557136577965025,-5.372058112634703,-5.479127573718278,0.42077644785933044,42,-4.930041048726524,-4.313231469943367,-4.963286176582596,-4.942733000230054,-4.658447850611167,-4.761547909218741,0.2504130809659801
6.104451274871826,1.0142210352528342,0.04564681053161621,0.043309858001397215,0,0.9355734008277453,0.9581213854935025,0.023423490003211426,11,74,24,0.18009532070563145,543,120,0.5222432600548044,0.7699935530986108,0.6863284109987373,0,"{'model__bagging_freq': 0, 'model__colsample_bytree': np.float64(0.9355734008277453), 'model__feature_fraction': np.float64(0.9581213854935025), 'model__learning_rate': np.float64(0.023423490003211426), 'model__max_depth': 11, 'model__min_child_samples': 74, 'model__min_data_in_leaf': 24, 'model__min_gain_to_split': np.float64(0.18009532070563145), 'model__n_estimators': 543, 'model__num_leaves': 120, 'model__reg_alpha': np.float64(0.5222432600548044), 'model__reg_lambda': np.float64(0.7699935530986108), 'model__subsample': np.float64(0.6863284109987373), 'model__subsample_freq': 0}",-4.9434515009716,-5.928339716552271,-5.868234733144007,-4.985064098083031,-5.351638761945702,-5.415345762139322,0.41956079496103266,8,-4.573704895499179,-4.351722586875044,-4.522410144131044,-4.533319253700907,-4.189061581821162,-4.434043692405467,0.14419605919217646
0.7376130104064942,0.03440122064601563,0.018486452102661134,0.013928168187077487,5,0.6341389859975072,0.7155045163505822,0.060936179246384004,4,59,49,0.3630456668613308,368,143,0.7145951041799521,0.04106751676787579,0.7595283605779178,5,"{'model__bagging_freq': 5, 'model__colsample_bytree': np.float64(0.6341389859975072), 'model__feature_fraction': np.float64(0.7155045163505822), 'model__learning_rate': np.float64(0.060936179246384004), 'model__max_depth': 4, 'model__min_child_samples': 59, 'model__min_data_in_leaf': 49, 'model__min_gain_to_split': np.float64(0.3630456668613308), 'model__n_estimators': 368, 'model__num_leaves': 143, 'model__reg_alpha': np.float64(0.7145951041799521), 'model__reg_lambda': np.float64(0.04106751676787579), 'model__subsample': np.float64(0.7595283605779178), 'model__subsample_freq': 5}",-5.1552034039625365,-6.024962699525114,-6.002116105893457,-5.10702749409928,-5.506807799665892,-5.5592235006292565,0.39586051425359176,82,-5.396433032078548,-5.099255174291151,-5.210445733178408,-5.348445660548083,-5.3007327407768745,-5.2710624681746125,0.10562044936938217
